497847.830000	 5420020.010000	 335.880000
497850.270000	 5420024.540000	 336.930000
497848.890000	 5420025.240000	 337.050000
497844.920000	 5420020.540000	 334.380000
497847.340000	 5420021.170000	 335.680000
497847.500000	 5420025.840000	 336.970000
497848.700000	 5420019.470000	 335.690000
497848.010000	 5420025.610000	 336.930000
497845.150000	 5420024.360000	 337.230000
497847.880000	 5420021.520000	 336.220000
497844.720000	 5420026.670000	 336.950000
497845.170000	 5420026.090000	 336.890000
497848.710000	 5420019.830000	 335.690000
497844.560000	 5420021.680000	 335.710000
497844.730000	 5420026.010000	 337.290000
497847.340000	 5420020.810000	 335.700000
497848.720000	 5420019.220000	 336.170000
497849.170000	 5420019.700000	 335.650000
497849.160000	 5420019.360000	 335.680000
497847.830000	 5420020.680000	 335.690000
497846.100000	 5420026.280000	 336.960000
497849.370000	 5420025.710000	 336.950000
497847.840000	 5420021.040000	 335.700000
497847.360000	 5420021.910000	 335.730000
497847.370000	 5420021.610000	 335.990000
497833.120000	 5420009.030000	 334.800000
497835.060000	 5420012.880000	 336.310000
497834.830000	 5420010.030000	 332.970000
497841.670000	 5420004.380000	 333.140000
497833.640000	 5420010.350000	 335.120000
497834.860000	 5420010.440000	 333.300000
497836.000000	 5420012.580000	 335.690000
497833.730000	 5420011.370000	 336.490000
497836.590000	 5420016.430000	 336.750000
497834.430000	 5420008.500000	 334.720000
497843.120000	 5420003.050000	 334.190000
497839.910000	 5420004.850000	 333.950000
497834.440000	 5420009.480000	 334.560000
497839.020000	 5420005.540000	 334.970000
497838.490000	 5420004.950000	 334.370000
497842.700000	 5420003.310000	 334.100000
497834.420000	 5420007.840000	 334.770000
497834.610000	 5420013.310000	 336.470000
497834.590000	 5420013.550000	 336.070000
497833.040000	 5420008.360000	 333.450000
497834.430000	 5420010.390000	 334.140000
497841.230000	 5420004.810000	 333.270000
497842.700000	 5420002.990000	 334.160000
497834.280000	 5420006.640000	 332.570000
497841.220000	 5420004.450000	 333.130000
497834.620000	 5420013.030000	 336.730000
497834.420000	 5420008.170000	 334.720000
497834.620000	 5420012.710000	 336.830000
497835.040000	 5420013.750000	 335.550000
497839.920000	 5420005.220000	 334.110000
497837.520000	 5420006.120000	 332.400000
497833.120000	 5420009.320000	 334.600000
497835.090000	 5420015.510000	 335.610000
497834.820000	 5420009.690000	 333.020000
497838.970000	 5420005.010000	 334.210000
497833.590000	 5420009.240000	 334.750000
497838.370000	 5420005.350000	 331.840000
497834.360000	 5420007.310000	 333.930000
497834.440000	 5420008.870000	 334.870000
497838.480000	 5420005.200000	 334.010000
497840.340000	 5420004.470000	 333.520000
497843.160000	 5420002.640000	 335.210000
497834.410000	 5420009.700000	 334.040000
497838.480000	 5420005.510000	 333.890000
497841.240000	 5420003.330000	 334.000000
497833.640000	 5420010.050000	 335.300000
497843.090000	 5420003.800000	 333.160000
497842.670000	 5420004.070000	 333.150000
497833.770000	 5420013.100000	 336.550000
497833.100000	 5420009.580000	 334.240000
497842.730000	 5420002.550000	 335.020000
497833.030000	 5420008.010000	 333.470000
497841.900000	 5420026.650000	 337.570000
497840.840000	 5420020.930000	 335.720000
497838.910000	 5420022.630000	 335.700000
497843.760000	 5420023.920000	 337.260000
497841.860000	 5420025.850000	 337.240000
497838.080000	 5420021.790000	 336.380000
497843.800000	 5420026.040000	 337.080000
497838.880000	 5420020.840000	 335.690000
497840.460000	 5420024.950000	 336.760000
497840.310000	 5420020.360000	 335.710000
497842.360000	 5420025.570000	 337.090000
497840.480000	 5420027.080000	 336.420000
497843.770000	 5420024.610000	 337.130000
497841.850000	 5420025.130000	 337.170000
497838.970000	 5420024.180000	 336.230000
497838.140000	 5420023.990000	 336.560000
497839.550000	 5420025.440000	 336.450000
497840.460000	 5420023.950000	 337.230000
497843.330000	 5420025.420000	 337.500000
497840.830000	 5420020.580000	 335.720000
497843.260000	 5420022.890000	 337.280000
497843.810000	 5420026.390000	 337.020000
497839.460000	 5420021.480000	 336.350000
497840.470000	 5420024.670000	 337.200000
497842.360000	 5420024.940000	 337.490000
497838.120000	 5420023.610000	 336.450000
497840.820000	 5420020.220000	 335.700000
497838.910000	 5420022.280000	 335.690000
497837.550000	 5420022.030000	 336.400000
497840.360000	 5420021.200000	 336.230000
497841.870000	 5420026.200000	 337.160000
497839.400000	 5420020.630000	 335.700000
497843.740000	 5420022.860000	 337.350000
497840.860000	 5420021.650000	 335.750000
497843.320000	 5420025.730000	 337.300000
497837.610000	 5420023.540000	 336.860000
497839.560000	 5420026.480000	 336.210000
497840.510000	 5420026.140000	 337.210000
497843.220000	 5420023.060000	 336.400000
497839.450000	 5420022.770000	 335.710000
497838.010000	 5420020.210000	 335.690000
497841.010000	 5420024.550000	 337.580000
497843.810000	 5420025.730000	 337.340000
497841.660000	 5420019.830000	 335.720000
497839.560000	 5420026.150000	 336.310000
497838.070000	 5420022.760000	 335.830000
497838.030000	 5420021.290000	 335.700000
497840.490000	 5420026.410000	 336.690000
497843.280000	 5420024.580000	 336.930000
497839.450000	 5420021.140000	 336.380000
497839.590000	 5420025.920000	 336.980000
497837.470000	 5420019.790000	 335.720000
497840.370000	 5420021.600000	 336.360000
497837.510000	 5420020.270000	 336.320000
497843.290000	 5420024.950000	 336.980000
497840.380000	 5420021.950000	 336.390000
497839.070000	 5420025.860000	 337.380000
497840.810000	 5420019.510000	 335.730000
497843.750000	 5420023.200000	 337.280000
497843.740000	 5420024.140000	 336.670000
497840.320000	 5420020.730000	 335.720000
497840.860000	 5420022.000000	 335.700000
497838.020000	 5420020.560000	 335.680000
497847.970000	 5420011.890000	 342.960000
497847.960000	 5420016.160000	 340.660000
497847.510000	 5420012.150000	 342.950000
497850.270000	 5420011.280000	 342.790000
497849.320000	 5420011.650000	 342.800000
497845.160000	 5420015.220000	 341.990000
497848.870000	 5420011.190000	 342.770000
497844.730000	 5420013.380000	 342.830000
497845.160000	 5420013.070000	 342.960000
